"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Latin America & Caribbean","LCN","Net barter terms of trade index (2015 = 100)","TT.PRI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Computer, communications and other services (% of commercial service imports)","TM.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","","","","16.1902108326111","18.3005860931636","19.5686098676996","24.9454350576349","25.6866097860483","22.4024454524957","24.5486425953006","25.0992063554127","22.1348975267195","19.0777108650519","18.4574670579651","20.3581899944434","18.4645659223906","19.1698112394165","18.9418288845471","18.4372504221613","17.8338592667468","15.1036573072397","16.4409710003114","21.3583450448554","23.2245127237009","21.9036718703439","21.8092898066618","27.1998799028549","27.7964569514669","26.4485149202858","26.4255270980919","26.6027022080008","26.7366939109724","26.850554036085","30.5832201945068","31.1924939121811","31.7678471012265","33.215259564053","33.4147969332491","34.6039846626632","36.1533887730428","36.6797289526293","35.1946388135671","36.0275230593547","36.2297490428026","43.7774885448174","37.5657493761442","34.2443429803852","35.4410494338018",
"Latin America & Caribbean","LCN","Merchandise imports by the reporting economy, residual (% of total merchandise imports)","TM.VAL.MRCH.RS.ZS","9.955308557588","9.03549420993181","8.51347339037891","8.02397894842272","8.31114070128717","8.41098639551092","7.83528122446149","8.10789187795602","7.67502284797947","7.46842727136505","6.52129026563653","6.82670705142466","6.20066018829009","6.216114311576","6.3252616348935","6.06305459624031","6.51316645659467","7.5148743837168","6.81923993199843","7.42839650610467","8.71351971752848","8.75504471926034","9.15819457547017","10.762184578325","10.4335059189172","9.56626682632677","7.50101826554956","7.69147578108341","7.39381103293519","8.22906507302364","7.17098352511255","6.4383956589993","5.41967827466143","5.14313838420671","6.37969421143328","6.96170303347564","7.70990856499761","6.29433455298983","5.76247141702175","5.17660304992687","5.48295847252499","6.22856015066517","4.90310220054838","3.26898319137561","3.89068613256047","4.57812844905187","4.68817037831897","6.15565521180339","5.9529330593271","5.844599163791","4.79935076606722","4.85678946067612","5.68733977897758","5.07736437805747","4.36917786702595","3.64290834741532","2.47173499542196","1.92990075634375","2.31060555120593","1.84313250583179","2.79568718495378","","","",
"Latin America & Caribbean","LCN","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","TM.VAL.MRCH.R3.ZS","5.56514554883576","4.98236094741698","6.13616853563467","7.46587768778653","8.74437032876649","9.68199882150738","9.14547877450271","9.03697119486059","9.1453355189258","9.75799225240819","9.34546407937956","8.90364476111819","9.61290835746825","10.4906206819159","9.25281977805575","8.74412002298379","9.78399599963244","10.5330012159358","9.9405923370988","10.6968701950131","9.78909236997423","10.0486135182713","11.7564668733109","12.2383333196117","13.6655530708155","12.2244911673768","11.6873052305143","11.566032200664","11.8489629536516","12.1904395105943","11.6459246145384","11.1585666303442","12.0089443243251","11.8314497106003","12.0226925858987","13.281742375706","13.227069610389","13.1269813935134","12.5028080224046","11.0296208324531","11.7424673722204","12.1120689609051","11.5950943415761","13.0597994303995","14.2660089438556","15.6231807092383","15.8494688620684","16.2745910635147","16.3825902356222","16.4742941538779","15.7425104738587","15.8986558735744","15.6536904147228","14.9204622652493","14.0281194552615","13.0378966246379","13.1111749160261","13.3918329936375","12.9243961900151","12.1779650533658","12.1437785569658","","","",
"Latin America & Caribbean","LCN","Merchandise imports from high-income economies (% of total merchandise imports)","TM.VAL.MRCH.HI.ZS","83.9632791952093","85.5188937716782","84.7398523184551","83.6556287018953","82.068668841755","80.856103479968","81.6701546476041","81.7307793659963","81.9264074122996","81.3926105580795","82.4535197598371","81.1663131127033","80.8883746148188","79.2479119047634","76.7507712072662","77.8710066082126","75.9827291013851","74.5010149692054","76.2080531009638","73.0908565201633","74.0672726192948","75.201235093081","73.3078696195447","68.723410695019","66.8745483150144","69.1128097787153","74.9351270798396","75.3468657492328","77.2792677539661","75.1756986208973","76.9580378234661","79.9288062244581","80.7412333844502","80.4213399332083","78.3823241787091","76.3828372541591","74.776341296234","76.4091630636085","77.6770444796327","79.3368870320042","77.4155584526059","75.8022996868731","76.510220577206","74.4321653566477","70.8208834115971","67.9283792379861","66.0526498553416","63.3907120617133","61.7192896276242","61.9033293747112","60.4879185717835","59.5608571514313","59.3230589703618","58.7987374154511","59.3725320693175","59.3830009141116","59.8594534604354","59.4742682070437","58.9182224442049","58.8773733204135","56.7675429133289","","","",
"Latin America & Caribbean","LCN","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","74.9761770535811","72.8291009461046","71.8732687595908","72.4682082708223","73.5148092981518","74.4622084705381","75.9790816513386","76.1657235809011","76.1764626157337","75.8484478434206","75.5137625775024","71.1561313969213","64.5576090380771","69.2485708109858","70.1448313517037","68.767829101293","69.4805432083471","66.7872934383175","65.7490546573613","65.9270846852257","66.3237593480193","61.8692588670298","62.8453938278643","64.9986231021955","71.8729610023241","69.9330600491891","","","","66.3380781635399","71.5685579230892","73.1665797683444","75.1489177032868","77.468712718574","78.0954983062374","79.4759293076545","80.8581263675859","80.1978504907772","77.6405522447978","79.4579378571252","78.9553684994386","78.1105842360783","77.6039504008542","77.3280257585054","74.8051661083695","72.9136594193894","73.570001490307","76.0738942170967","75.8614530562589","73.165368967947","74.0343305387681","74.0506297666749","73.4916865388221","76.7980538769476","76.8434554328037","75.1697958086002","73.8980176037023","74.730764584309","76.5155535247672","73.2671492130416","70.3449144444832","72.8546419187163",
"Latin America & Caribbean","LCN","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","","","10.7100292485342","11.5542805716778","12.0455616711217","10.8182498507151","10.4588284400444","10.2132802213976","9.52741172455127","9.01577804245522","9.7457477918356","9.20688900565905","10.0053658173211","12.4463185264146","14.0495304138141","11.2699887451989","9.84292016722997","11.0590391319208","11.3053869716008","10.8078570445685","13.3679498796069","11.7357155325175","10.9420833576557","15.3989088811074","13.2439165188873","11.0814207829644","10.6367422326147","9.81053769816329","","","","10.2632547392225","9.44058582589512","9.02203032360161","9.69882947254198","8.74215935075062","9.84670877667715","8.45347136150906","8.69310019571043","8.37482569527849","7.4851988741595","7.96005750394642","8.37399054679515","8.6884044007434","7.8664192313107","7.05770610559062","6.47448901338468","7.057137310798","7.62498849379461","8.26408081156553","7.48248322582314","7.6849995376484","7.36762296018716","7.5449807782611","7.41835672959738","7.45375174892439","8.52666398772765","8.23811029395809","8.00385792922026","7.99658456678996","9.58547784586314","8.87157391203957","8.42760542759443","8.39172465346014",
"Latin America & Caribbean","LCN","Tariff rate, applied, weighted mean, primary products (%)","TM.TAX.TCOM.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Share of tariff lines with international peaks, primary products (%)","TM.TAX.TCOM.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Tariff rate, applied, weighted mean, all products (%)","TM.TAX.MRCH.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.92","18.95","13.21","13.64","12.47","12.23","9.52","12.87","12.64","13.05","9.13","12.95","12.36","7.26","12.26","5.22","5.28","4.74","4.86","4.44","4.41","5.98","5.65","5.56","6.24","4.05","5.36","5.76","3.52","","","","","","",
"Latin America & Caribbean","LCN","Share of tariff lines with international peaks, all products (%)","TM.TAX.MRCH.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.19012","83.00277","37.95196","35.21804","26.8895","26.21312","23.908","28.83257","25.56112","27.24773","25.65854","30.48764","29.03947","28.60209","25.85265","22.13265","15.82848","16.58621","21.34696","21.02516","18.82175","17.63962","18.15436","14.76449","19.21972","17.78452","18.09156","18.89364","18.26614","","","","","","",
"Latin America & Caribbean","LCN","Tariff rate, applied, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Share of tariff lines with international peaks, manufactured products (%)","TM.TAX.MANF.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","28.4359914071107","26.7495918948624","25.9723057562712","24.9286926261908","25.1885086966533","25.0946426664932","24.7674290811123","24.9768690519402","24.6316331348893","24.5763325542287","26.0677334532056","24.102905451556","23.0341271012966","24.6732540808638","33.9967918420809","33.0559405758193","33.7372720660273","36.1661347047555","34.2439611025805","34.0020134703035","35.4929431038133","32.7363821394708","34.3739752452051","27.8969227881062","28.1333750076961","28.7984014808037","29.0819018794157","30.349362812717","31.4700341300499","25.478508160435","24.9312496018467","24.5234610428913","25.3445520265695","23.1735426910703","23.2505764239184","25.1051732442302","26.0141638102127","27.3568381741159","27.6386627200544","31.1146293617525","33.2790402199291","32.9801138743772","35.8845223502653","37.5704124594939","40.0257610758379","39.8920636835389","40.4643585593258","39.5603375933265","40.3327121561243","32.8350518630747","33.7346481104911","36.6120357647592","36.8899343811113","36.3974601882201","35.1283101706711","37.1986825258182","36.12388378127","35.974876954632","40.3288844030851","40.090038896875","41.5425957267022","48.3917357366833","50.6806566548012","43.4568786038396",
"Latin America & Caribbean","LCN","International tourism, receipts for travel items (current US$)","ST.INT.TVLR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24191333845.9354","26931335891.0786","29119623010.864","30793340368.5831","31648771629.0883","34465249010.4197","33803191099.9904","32975072459.5523","36264604420.4479","41478037338.8783","46691470257.3087","50562214773.2347","56150376838.9872","60493853778.3138","56036389066.2731","59373516812.2091","64100209787.4223","68662977489.4941","72219395998.1754","79588434104.686","82965964036.2433","89484236243.2282","94929021345.6842","98983095473.0947","102117110286.847","","","","",
"Latin America & Caribbean","LCN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27496284323.333","30137636202.5144","32498786273.1994","34539763010.6325","35440720363.5849","38615438788.1485","38234590489.8398","36976005879.0228","40457788122.1828","46050442083.6414","51567172209.8749","55975354667.3441","61795379923.5171","66138108401.6869","60683397614.2429","63893459858.3283","68745665395.7796","74098949813.4393","78411113783.0639","85047338480.8007","88225390374.254","93835317530.7462","98412826249.6212","101815368841.855","104584816431.255","","","","",
"Latin America & Caribbean","LCN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","49.416929544477","50.2175974534243","51.0308654060132","51.8473066240784","52.668606062821","53.4352628978187","54.2015888285914","54.9670385787186","55.7334280265184","56.4952792934555","57.2510680031519","58.0122165015701","58.7665005202513","59.4982497069481","60.2245834091689","60.9503441291644","61.6719685518044","62.3934602236647","63.11278892062","63.8251048251781","64.5352744559726","65.2278119020758","65.8863791188268","66.5239265731831","67.1536393765454","67.7757775552238","68.3822757222081","68.9762101406475","69.5612216130172","70.1345923604875","70.6927317735225","71.2150507660351","71.7145101265988","72.2021969026158","72.6961580931727","73.1852403628134","73.6524405133964","74.1284417019278","74.5991392643032","75.0534039771346","75.5023676958352","75.8607251419349","76.1899250871311","76.5110233029417","76.8191308332458","77.1224550106189","77.4229529089636","77.7196869018948","78.0100102604762","78.2931326393543","78.5690496086234","78.8489406838531","79.1205088100171","79.3863342145715","79.6495960777735","79.9100806771376","80.1657522470619","80.4143925872877","80.6506488405906","80.8887975469073","81.1345131553963","81.3769575556666","81.6211314268977","81.8684731385677",
"Latin America & Caribbean","LCN","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","1.18447977493297","1.13169109807347","1.08754233994289","1.02456218811275","1.07993584329623","1.00109153245107","0.919823294215647","0.840815424080404","0.777376046169337","0.72336803791471","0.650723239512658","0.612329466727431","0.618180635678243","0.575845598869734","0.51130866142239","0.45421700382218","0.415414192455813","0.388559985525376","0.340425269431435","0.255508001061202","0.182089288743526","0.196033547423752","0.211940509645643","0.165698313312987","0.107435612051489","0.07536552655489","0.0407442052748053","0.00759162053502394","-0.0218160447499969","-0.011596503967354","0.05271152398943","0.0474752329592718","0.0205910664306685","-0.0659420608695456","-0.119527799392188","-0.11805092816617","-0.225311461760583","-0.279877245929001","-0.293056585705401","-0.353273205093316","-0.0627318589436925","-0.0117134316623151","-0.0525826040617119","-0.0538421142610872","-0.0806380036420364","-0.128672356664154","-0.167447594263976","-0.192448923198668","-0.199708150842142","-0.23155386706398","-0.193721621893033","-0.184891522787709","-0.206805622171686","-0.238179672846599","-0.261736990387277","-0.275186034199422","-0.28945532622879","-0.297205522554563","-0.3554522714157","-0.484121080903918","-0.610393995831814","-0.658922181209562","-0.620326555074953",
"Latin America & Caribbean","LCN","Completeness of birth registration, urban (%)","SP.REG.BRTH.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","50.1257344596076","50.1097432928766","50.0947055311427","50.0809808653789","50.0679205777371","50.0550067380254","50.0427688437165","50.0313594552104","50.0201096451446","50.0090701439033","49.9987996358262","49.9812343606607","49.9569210352325","49.9336939013172","49.9107722295583","49.888793568092","49.8668510783028","49.8476140000216","49.8311627765384","49.81387121085","49.7972971941638","49.7807332029517","49.7629080796677","49.7461769129335","49.7309402200873","49.7170054722854","49.7040160977506","49.6909525355656","49.678322278772","49.6654691572267","49.6519978201172","49.6376900857407","49.6230937026819","49.609245438519","49.5977356866213","49.5873446298551","49.5760519673294","49.5646852823151","49.5536382417034","49.5426160282232","49.5293427301187","49.5160477418315","49.5039274503994","49.4921164173954","49.4811468250013","49.4706494382868","49.460667018576","49.4508016528957","49.4381029892098","49.423106031687","49.4096711958757","49.3985057244254","49.3881586291062","49.3778287428929","49.3688650960899","49.3601856954328","49.3504617879127","49.340333120246","49.3307260907464","49.3185685584969","49.2972348785203","49.268399335488","49.2457650901029","49.2325695504233",
"Latin America & Caribbean","LCN","Population, total","SP.POP.TOTL","219142626","225304612","231638540","238127927","244742056","251458185","258225265","265030167","271885703","278797542","285779012","292852914","300036114","307345195","314759757","322249100","329807630","337531513","345450768","353452209","361451180","369321289","377189872","385189898","393227113","401251731","409259052","417266298","425320442","433393694","441597528","449847635","458008075","466139063","474258790","482331291","490304061","498199382","506010566","513714410","521281149","528688278","535935546","542976557","549897638","556739532","563424119","569972223","576386180","582738079","588873862","595510008","602139396","608642242","615046755","621390109","627667493","633795231","639626265","645293844","650533026","654978670","659306928","664155299",
"Latin America & Caribbean","LCN","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","80.1116117264685","80.6324117260122","81.0405828653384","81.3140800294208","81.4211525968241","81.3888426437086","81.2638021944536","81.0288607008018","80.6767962511313","80.2208509066711","79.6588603472334","78.9538370435015","78.1292336141689","77.2547420432316","76.339452954401","75.393775526103","74.4393895850362","73.4656853948325","72.4726162452492","71.4782669481654","70.4905554261756","69.5262104962138","68.6165753452944","67.7565317664229","66.9138508674242","66.0693079130861","65.204676592041","64.3171593008173","63.4193042384253","62.521342162447","61.6051466191829","60.6640027571994","59.7115778897941","58.7508749783607","57.7783460902299","56.7977033927925","55.801144419459","54.7792486617009","53.7516086776544","52.7306018687561","51.7215508797497","50.7240148705304","49.7261671618716","48.7255353622831","47.7298384118573","46.7543830060059","45.8034674132695","44.8795116444897","43.9792210684437","43.1010667432559","42.2468226653546","41.4289737694987","40.644217869422","39.8705619472015","39.1285006211321","38.4328566860129","37.7716727697082","37.147859531776","36.5694503921095","36.007891615342","35.4508237893689","34.9142812542076","34.3830407995803","33.8435453794924",
"Latin America & Caribbean","LCN","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.326234435488464","0.322509662724309","0.321751394812132","0.323664841014708","0.327333316815242","0.333233769402082","0.341188021428486","0.350026532332657","0.35862600624448","0.366046254035774","0.371702399039917","0.379092405576707","0.389696849460565","0.400601137757152","0.41190494914853","0.425176491279392","0.440387982763474","0.45660660941901","0.473149650988109","0.49014743042613","0.504711254965792","0.515076660322358","0.524989252174247","0.535830166607297","0.546872096401981","0.558885541392574","0.572290407692065","0.586536315296299","0.600925503654509","0.615959677352766","0.628890841688446","0.638950166418183","0.64914807104459","0.660378392245818","0.674313299327377","0.689831900675956","0.705236818278664","0.720890700818784","0.737427295952554","0.756384657133431","0.776985471063065","0.798400209417177","0.821702408492159","0.846833175412069","0.873768314817256","0.903246576521943","0.935020385063008","0.966682632048636","0.997544146268706","1.02755400561352","1.05401587079783","1.08173107180458","1.11004339491931","1.13672004880199","1.16439336836637","1.191810579771","1.21830585657299","1.24782232979317","1.28219172602034","1.31394861588439","1.33287236544968","1.33920287915879","1.35188073411982","1.38345541894168",
"Latin America & Caribbean","LCN","Population ages 70-74, male (% of male population)","SP.POP.7074.MA.5Y","0.913150846982811","0.915781917813502","0.916897322977464","0.918245423400972","0.920911453490033","0.92650157962755","0.936014364764388","0.948799327116074","0.962864607600876","0.97671064498596","0.990036675205732","1.00473848443595","1.02089166097568","1.03732976515239","1.05358927491587","1.06876850733253","1.08244043840767","1.09433866976592","1.10539561200804","1.11656928662052","1.12645317930848","1.13504119625967","1.14388868394681","1.15237940043468","1.15911717377391","1.16423935696107","1.16825271683073","1.17145718099441","1.17522428240659","1.18213998768722","1.19337254826837","1.20952444003519","1.23061493322143","1.25528270025373","1.28254446502754","1.31023290733772","1.33713862151086","1.36322496506301","1.38798923196214","1.4107136491843","1.43125931365731","1.45068024775868","1.46992506732213","1.48898051123735","1.50819121459972","1.52974181716973","1.55561623935678","1.58452357924273","1.61610346787611","1.65110861644125","1.68570521900248","1.71913692847473","1.75325047671435","1.7880137234339","1.82318024178753","1.85944784553657","1.89709247888456","1.94008287179534","1.99066855601236","2.0495205216473","2.10984012396744","2.16646457163529","2.22913984925188","2.30270532581858",
"Latin America & Caribbean","LCN","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","3.10277886789014","3.12158946404687","3.14890800215036","3.18118618536191","3.21435136933129","3.2491175646621","3.28637486602844","3.32494117601539","3.36296323346374","3.39802594699057","3.42978462704142","3.46996304059757","3.52022709740153","3.57189052612364","3.62526916731581","3.68066710315312","3.73634536500061","3.79047634895477","3.84259856272474","3.89175626989165","3.93102114846666","3.95806042113843","3.98055054782697","4.00352478838543","4.02962661752396","4.06181083888598","4.10198232971167","4.14992777710904","4.20326550707692","4.26128629756262","4.31939611531094","4.37762928508341","4.44006863210593","4.50679194728113","4.58048079157212","4.65750015043877","4.73493275151648","4.81387155966913","4.89389357021381","4.9761442441285","5.06016249888756","5.14782968529809","5.24135160067534","5.33974349482","5.44265212980591","5.55131939130585","5.66575005033823","5.78229548039743","5.90164963627087","6.02477447494151","6.14339801553955","6.26857842093423","6.40574872227177","6.55270150984985","6.71472824585949","6.88755016842611","7.06255066311728","7.24742400699184","7.44644082878786","7.64757281086775","7.82064262128136","7.96198805975201","8.12884408427888","8.35381960873047",
